Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,yj_Administrative,yj_Administrative_Duration,yj_Informational,yj_Informational_Duration,yj_ProductRelated,yj_ProductRelated_Duration,yj_BounceRates,yj_ExitRates,yj_PageValues,yj_SpecialDay,visitor_type_Other,visitor_type_Returning_Visitor,totalPage_visit,total_duration,adm_rasio,info_rasio,product_rasio
5,2,2,9,3,Returning_Visitor,1,False,0.8341765296989795,1.0221323781373644,-0.5238514774617935,-0.4947987296998535,-0.38834213987373445,1.039087263143332,-0.8029476047328334,-0.1694811329175329,-0.5328007247722796,-0.33762994411680447,0,1,-0.07801708763654847,1.566420911580843,1.2253190322990872,0.9445401053315556,-2.675700513678945
5,2,4,1,6,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,2.972650148551081,0,1,-3.498916784533531,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.0968792253123423
5,2,4,4,2,Returning_Visitor,0,True,0.07440136420048865,0.3910576088175117,-0.5238514774617935,-0.4947987296998535,-0.38834213987373445,-0.10228063840613831,0.6366261839873529,0.20052683841077082,1.9726519925831152,-0.33762994411680447,0,1,-0.8377922531350392,-0.2060217592884801,5.2560542809905,0.9445401053315556,0.26337764539123626
5,2,2,1,13,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.11588747958460872,-0.46387021588308497,0.9407704216633161,0.0118528153381781,-0.5328007247722796,2.972487110756131,0,1,-1.4064378313911337,-1.9641370215117837,1.0070049331090443,0.9445401053315556,-4.002763866690329
5,0,2,2,13,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.07496982039224397,0.715874965539837,-0.8029476047328334,-0.8202012095014197,-0.5328007247722796,-0.33762994411680447,0,1,-1.5972951313679864,-0.7843918400888618,1.0070049331090443,0.9445401053315556,-9.548841944589988
5,1,2,1,6,Returning_Visitor,1,False,0.5502810571518354,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-2.580458793226184,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,-0.33762994411680447,0,1,-2.554029213536142,-3.668348929903747,-1.8271900565376233,0.9445401053315556,0.8401924998633412
5,2,2,1,6,Returning_Visitor,0,False,0.8341765296989795,1.4397487488337535,1.9532140441962131,1.9950221536754817,0.37663024282075147,0.917628028952826,1.6999574908967179,1.1634400855383407,-0.5328007247722796,2.972487110756131,0,1,3.164020816715944,4.352398931462061,1.7259521187359472,1.0214047761961866,2.436416210446356
5,2,0,2,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.6052672472300308,0.3518139353715653,0.7645355654037621,0.6263285206379935,-0.5328007247722796,2.972650148551081,0,1,-0.9170580637457116,-1.1484528702571335,1.0070049331090443,0.9445401053315556,0.5812538791444947
5,2,0,3,4,Returning_Visitor,1,True,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.4663895023972844,-0.17736702408788407,-0.8029476047328334,-0.03834191710428265,1.967294133087012,-0.33762994411680447,0,1,-1.9887148133730268,-1.6776338297165827,1.0070049331090443,0.9445401053315556,0.3802980624053532
5,2,0,2,3,Returning_Visitor,0,False,0.8341765296989795,0.5010828996993768,-0.5238514774617935,-0.4947987296998535,1.265247601291274,1.2455385698696815,-0.2282291425812155,-0.3286866536150824,1.8145479766993942,2.9697561287902774,0,1,1.57557265352846,1.2518227398692048,0.6006916783911402,0.9445401053315556,0.9844227869695402
5,1,1,1,3,Returning_Visitor,1,False,0.07440136420048865,0.7645559242010169,-0.5238514774617935,-0.4947987296998535,-0.31646197581742347,-0.41375109331629495,0.5564757826155045,0.30110778241810604,-0.5328007247722796,-0.33762994411680447,0,1,-0.7659120890787283,-0.14399389881513153,10.276100880902874,0.9445401053315556,1.3074275108330884
5,2,0,1,2,Returning_Visitor,1,False,0.07440136420048865,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-2.580458793226184,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,-0.33762994411680447,0,1,-3.029908906487489,-3.668348929903747,-13.514108064193822,0.9445401053315556,0.8401924998633412
5,2,2,4,2,Returning_Visitor,0,False,1.0280238694334463,1.1766719496168747,-0.5238514774617935,-0.4947987296998535,0.46913216007585024,0.5579506933832303,0.7585324069045452,0.3026339365118935,-0.5328007247722796,-0.33762994411680447,0,1,0.973304552047503,1.2398239133002515,1.1445959423737406,0.9445401053315556,1.1893251856641416
5,3,2,3,1,Returning_Visitor,1,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.007464666445261,-0.44708690303119764,-0.8029476047328334,0.45049687139799777,-0.5328007247722796,-0.33762994411680447,0,1,-2.5297899774210033,-1.9473537086598964,1.0070049331090443,0.9445401053315556,0.44377427608324904
5,2,2,6,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.5260167985438952,0.776543056796424,-0.11105519453741958,-0.08981164977596551,-0.5328007247722796,-0.33762994411680447,0,1,-0.9963085124318473,-0.7237237488322747,1.0070049331090443,0.9445401053315556,1.4762704517156648
5,3,2,3,1,Returning_Visitor,1,False,1.5095008342219585,1.4406700143420927,-0.5238514774617935,-0.4947987296998535,0.1579804777007166,-0.31173984719923153,1.1511047134890122,0.8043719562017649,-0.5328007247722796,-0.33762994411680447,0,1,1.1436298344608815,0.6341314374430077,0.9544016019604632,0.9445401053315556,-1.9732808239116844
5,3,2,3,4,Returning_Visitor,1,False,0.07440136420048865,-0.028206970252897583,-0.5238514774617935,-0.4947987296998535,-0.24983987819057368,-0.8022191587817441,-0.8029476047328334,-1.3611574129977615,-0.5328007247722796,-0.33762994411680447,0,1,-0.6992899914518785,-1.325224858734495,-0.3791189927228824,0.9445401053315556,3.21093319686069
5,2,0,2,2,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.4663895023972844,-0.48518019028480136,-0.8029476047328334,-1.0402574467175594,-0.5328007247722796,-0.33762994411680447,0,1,-1.9887148133730268,-1.9854469959135002,1.0070049331090443,0.9445401053315556,1.0402896887492774
5,0,1,1,4,Returning_Visitor,0,True,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.9234701450823304,0.46048533216272686,0.3242964827758569,-0.1031445272838073,1.7641381931465756,-0.33762994411680447,0,1,-0.598855165893412,-1.0397814734659718,1.0070049331090443,0.9445401053315556,0.4986466910867737
5,2,2,3,3,Returning_Visitor,0,False,0.07440136420048865,0.3704035496341635,-0.5238514774617935,-0.4947987296998535,-0.12962323137745738,-0.45427716255134676,-0.8029476047328334,0.33017213411516677,-0.5328007247722796,2.972487110756131,0,1,-0.5790733446387623,-0.5786723426170368,4.978451048774328,0.9445401053315556,3.504596805093609
5,3,2,4,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.8702927252689222,-0.292471756036078,2.060004446506,1.25196917814335,-0.5328007247722796,2.972487110756131,0,1,-2.3926180362446647,-1.7927385616647769,1.0070049331090443,0.9445401053315556,0.3360613590624966
5,3,2,1,4,Returning_Visitor,1,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.1693250410160256,-0.8406658295569603,-0.8029476047328334,-0.1694811329175329,-0.5328007247722796,-0.33762994411680447,0,1,-2.6916503519917683,-2.340932635185659,1.0070049331090443,0.9445401053315556,0.7189325466138196
5,2,2,1,13,Returning_Visitor,0,False,0.07440136420048865,0.8328409005599491,-0.5238514774617935,-0.4947987296998535,0.27378925420922545,0.18143333242389117,1.0697051268659952,0.640702846757578,1.7978557901825927,2.9697561287902774,0,1,-0.1756608590520794,0.5194755032839867,11.193892874271775,0.9445401053315556,0.6626751402202319
5,2,2,1,0,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.6460267651187497,0.13552317856006244,2.0428237290460887,1.6827107929415,-0.5328007247722796,2.972487110756131,0,1,-2.168352076094492,-1.3647436270686364,1.0070049331090443,0.9445401053315556,-0.20977951050549923
5,3,2,1,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.24983987819057368,0.11178493478025066,-0.8029476047328334,-0.6929006056419817,-0.5328007247722796,-0.33762994411680447,0,1,-1.7721651891663162,-1.388481870848448,1.0070049331090443,0.9445401053315556,-0.44742630996234706
5,2,2,6,3,Returning_Visitor,0,False,0.07440136420048865,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.49801277435595503,0.5427848772267968,1.3133891390785086,0.7622498176525309,-0.5328007247722796,2.972650148551081,0,1,0.048562661094650184,-0.9574819284019019,-13.514108064193822,0.9445401053315556,1.0899015149335123
5,3,2,1,0,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,1.009175994473015,0.47091796313584894,0.41072045247306876,-0.4969875852033597,-0.5328007247722796,-0.33762994411680447,0,1,-0.5131493165027274,-1.0293488424928499,1.0070049331090443,0.9445401053315556,0.46663611274439715
5,1,1,3,2,New_Visitor,0,False,0.5502810571518354,1.1858260897916908,1.8077208674938134,-0.4947987296998535,-1.6206404930617382,-0.7142168711500485,-0.8029476047328334,0.45049687139799777,-0.5328007247722796,-0.33762994411680447,0,0,0.7373614315839105,-0.02318951105821121,2.1549462304396454,-0.2737141217968193,0.4407003738384565
5,2,2,4,6,Returning_Visitor,0,True,1.372224480977937,1.3175295205824107,-0.5238514774617935,-0.4947987296998535,0.9926554302990275,1.406395406745008,-0.40947807215764964,-0.991675619006676,1.8978131458105845,-0.33762994411680447,0,1,1.841028433815171,2.229126197627565,0.9601413900176544,0.9445401053315556,1.4168012019249676
5,2,2,4,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.007464666445261,-1.1524765038362892,-0.8029476047328334,0.45049687139799777,-0.5328007247722796,-0.33762994411680447,0,1,-2.5297899774210033,-2.652743309464988,1.0070049331090443,0.9445401053315556,1.1439373927650367
5,2,2,7,2,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.5517722682417002,-0.17939884988313462,-0.8029476047328334,0.5976277144380773,-0.5328007247722796,2.8995707285437984,0,1,-2.0740975792174425,-1.6796656555118334,1.0070049331090443,0.9445401053315556,0.3251320521323303
5,2,2,2,1,Returning_Visitor,0,True,1.372224480977937,1.327280215956806,-0.5238514774617935,-0.4947987296998535,0.1579804777007166,0.023880899477309387,-0.8029476047328334,-1.1310558996647897,1.9695844124900357,-0.33762994411680447,0,1,1.00635348121686,0.8563623857342619,0.967247148229639,0.9445401053315556,0.15116361100357062
5,2,2,9,4,Returning_Visitor,0,False,0.8341765296989795,1.165300562389253,1.8077208674938134,2.01115010842238,1.0413619491634936,0.7064652656792944,0.2854445128833664,-0.013199491764762475,-0.5328007247722796,-0.33762994411680447,0,1,3.6832593463562864,3.882915936490927,1.3969471939108173,1.1125335468470843,0.6784051080863714
5,2,0,9,4,Returning_Visitor,0,False,0.8341765296989795,0.735772572327289,-0.5238514774617935,-0.4947987296998535,-0.4663895023972844,-0.8211287839002536,-0.8029476047328334,-0.5286486433415098,-0.5328007247722796,-0.33762994411680447,0,1,-0.1560644501600984,-0.5801549412728181,0.882034612736946,0.9445401053315556,1.7606073457476574
5,1,0,3,1,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.4663895023972844,-0.7855356389899754,1.5689153813671288,1.2129730216290557,-0.5328007247722796,2.972650148551081,0,1,-1.9887148133730268,-2.285802444618674,1.0070049331090443,0.9445401053315556,1.6842909948707054
5,2,2,1,4,Returning_Visitor,0,True,1.4465816702253036,1.5883653598332226,-0.5238514774617935,-0.4947987296998535,0.025420712240372623,0.4215445506400056,0.0655207389907242,-0.11718281106660718,1.9747485995747425,-0.33762994411680447,0,1,0.9481509050038828,1.5151111807733746,1.0980129172975324,0.9445401053315556,16.582719896042793
5,2,2,3,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-1.6014025585321325,-0.8029476047328334,1.610381750970617,-0.5328007247722796,2.972650148551081,0,1,-3.498916784533531,-3.1016693641608315,1.0070049331090443,0.9445401053315556,0.8101838847102126
5,2,2,1,3,Returning_Visitor,1,False,1.372224480977937,0.6741089939942372,-0.5238514774617935,-0.4947987296998535,0.7013588065716477,0.15110688039745815,-0.8029476047328334,-1.0402574467175594,-0.5328007247722796,-0.33762994411680447,0,1,1.549731810087791,0.3304171446918418,0.49125270926067655,0.9445401053315556,0.21544875316543377
5,2,2,9,2,Returning_Visitor,0,False,0.5502810571518354,1.6437270641899433,-0.5238514774617935,-0.4947987296998535,0.4085070499562737,0.992395832397934,-0.8029476047328334,-1.1788346455577776,1.969113716725772,-0.33762994411680447,0,1,0.4349366296463156,2.141324166888024,2.9870682314554045,0.9445401053315556,2.429323637142026
5,1,0,2,1,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.6206404930617382,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,-0.33762994411680447,0,1,-3.1429658040374804,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.3377933808003741
5,2,4,3,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.4663895023972844,-0.32341001086825266,0.8270194000542044,0.45049687139799777,-0.5328007247722796,-0.33762994411680447,0,1,-1.9887148133730268,-1.8236768164969515,1.0070049331090443,0.9445401053315556,0.6934332981464973
5,3,2,3,1,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.6206404930617382,-1.6014025585321325,-0.8029476047328334,1.610381750970617,-0.5328007247722796,2.8995707285437984,0,1,-3.1429658040374804,-3.1016693641608315,1.0070049331090443,0.9445401053315556,0.9881294249946445
5,2,4,3,4,Returning_Visitor,1,False,1.0280238694334463,1.0062612425838016,1.8077208674938134,2.060461107737498,-0.12962323137745738,-0.41561408265920535,-0.8029476047328334,-0.36012512671409197,-0.5328007247722796,-0.33762994411680447,0,1,2.7061215055498025,2.651108267662094,0.9788306210617091,1.1398115410340306,3.206324038080448
5,2,0,1,1,Returning_Visitor,1,False,0.07440136420048865,1.0190223198924082,-0.5238514774617935,-0.4947987296998535,-0.07496982039224397,-0.17063238129512154,-0.8029476047328334,-1.2778270744254014,-0.5328007247722796,-0.33762994411680447,0,1,-0.5244199336535488,0.3535912088974332,13.696285422219658,0.9445401053315556,2.2760142735085753
5,2,2,1,0,Returning_Visitor,1,False,1.0280238694334463,0.8411433195322611,-0.5238514774617935,-0.4947987296998535,0.4085070499562737,0.24516024471918405,0.45116481549474835,-0.19158879277141594,-0.5328007247722796,-0.33762994411680447,0,1,0.9126794419279265,0.5915048345515916,0.8182138027552056,0.9445401053315556,0.6001371206333547
5,2,2,6,0,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.1693250410160256,-1.2408156954803398,-0.8029476047328334,0.7622498176525309,-0.5328007247722796,2.9697561287902774,0,1,-2.6916503519917683,-2.7410825011090383,1.0070049331090443,0.9445401053315556,1.0611383934805638
5,1,1,3,1,Returning_Visitor,0,True,0.07440136420048865,0.3704035496341635,-0.5238514774617935,-0.4947987296998535,0.3436104594811394,0.4429301031279566,1.1706595498922168,0.7096106260017906,1.936718844144558,-0.33762994411680447,0,1,-0.10583965378016547,0.3185349230622666,4.978451048774328,0.9445401053315556,1.2890472071100292
5,1,2,3,2,Returning_Visitor,0,False,1.5095008342219585,1.299251513225168,-0.5238514774617935,-0.4947987296998535,0.07176965297372534,0.127117610734578,0.1335977149403922,-0.5765801464635517,-0.5328007247722796,-0.33762994411680447,0,1,1.0574190097338902,0.9315703942598925,0.8607159954931994,0.9445401053315556,1.77118887256032
5,3,2,3,3,Returning_Visitor,0,False,0.8341765296989795,1.23547651956498,-0.5238514774617935,-0.4947987296998535,0.025420712240372623,-0.22072286277465497,-0.8029476047328334,-0.4965462090688161,-0.5328007247722796,2.9697561287902774,0,1,0.3357457644775586,0.5199549270904715,1.481073220809525,0.9445401053315556,-8.682796165880346
5,2,0,6,6,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,-0.33762994411680447,0,1,-3.498916784533531,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.0968792253123423
5,2,2,3,3,New_Visitor,1,False,0.07440136420048865,0.6409991811218513,-0.5238514774617935,-0.4947987296998535,-0.4663895023972844,-0.52024661579178,0.7262709704405401,-0.2830817056021406,-0.5328007247722796,-0.33762994411680447,0,0,-0.9158396156585893,-0.3740461643697822,8.615422418795399,0.9445401053315556,1.1154766844400767
5,2,2,3,1,Returning_Visitor,0,False,1.906079146529157,1.8763963955796938,1.8077208674938134,2.061629575310272,1.009175994473015,1.368289387448901,0.6226478642838754,0.389982708002997,1.8804243419362274,-0.33762994411680447,0,1,4.722976008495985,5.306315358338867,0.9844273250649043,1.1404579171387628,1.355848132479026
5,2,4,1,2,Returning_Visitor,0,True,-0.998473833513949,-1.0054680759288452,1.8077208674938134,1.9908712599810883,-0.12962323137745738,-0.1062874326908026,-0.8029476047328334,-0.08981164977596551,1.9637477296907415,-0.33762994411680447,0,1,0.6796238026024071,0.8791157513614405,1.0070049331090443,1.101315637707491,0.8199720957526362
5,2,2,9,3,Returning_Visitor,0,False,1.2824796445714957,0.8723852197851045,1.9532140441962131,1.871126948469793,0.3093620309673414,1.2118639846850658,0.4194876722308259,0.5621978744252839,-0.5328007247722796,-0.33762994411680447,0,1,3.5450557197350503,3.955376152939963,0.6802331900375599,0.9579733230106889,3.9173003257565226
5,2,2,6,2,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.12962323137745738,-1.0531703920336686,2.072526314371213,1.7649588866239099,-0.5328007247722796,2.972487110756131,0,1,-1.6519485423531999,-2.553437197662367,1.0070049331090443,0.9445401053315556,8.124858336287582
5,2,2,7,6,Returning_Visitor,0,False,0.07440136420048865,1.0861713144395762,-0.5238514774617935,-0.4947987296998535,-0.6460267651187497,-0.5915423307760427,-0.8029476047328334,-0.30913120681708295,-0.5328007247722796,-0.33762994411680447,0,1,-1.0954768783800546,-0.00016974603632002871,14.598809122809639,0.9445401053315556,0.9156622646544809
5,2,2,2,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.5260167985438952,1.492667723896966,-0.8029476047328334,-1.3088260362246484,-0.5328007247722796,-0.33762994411680447,0,1,-0.9963085124318473,-0.0075990817317328485,1.0070049331090443,0.9445401053315556,2.8376807129143526
5,2,2,3,13,Returning_Visitor,0,True,1.6896981014152077,1.3671481697767511,1.8077208674938134,-0.4947987296998535,1.087644959715157,0.4964222410470397,0.07617938356202858,-0.5911393298411739,1.8157067577673238,-0.33762994411680447,0,1,4.585063928624178,1.3687716811239374,0.8091079516700027,-0.2737141217968193,0.45641938264215154
5,2,2,3,13,Returning_Visitor,0,False,1.5095008342219585,0.9893474889094314,1.8077208674938134,2.075967240009591,1.7496088679217507,1.9033393908088898,0.7356819167801196,0.215972917879576,1.4368175254839854,2.8995707285437984,0,1,5.066830569637522,4.968654119727913,0.655413674825407,1.1483892659200583,1.087865651406846
5,2,2,2,1,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.31646197581742347,0.41236817341925286,0.7262709704405401,0.8826870666511181,-0.5328007247722796,-0.33762994411680447,0,1,-1.8387872867931658,-1.087898632209446,1.0070049331090443,0.9445401053315556,-1.3030575706737058
5,3,2,3,13,Returning_Visitor,0,False,1.1711789818385392,1.2452071131603633,-0.5238514774617935,-0.4947987296998535,1.1025750135434482,0.5162715883510809,-0.290320231659588,-0.38728908658416666,-0.5328007247722796,2.972487110756131,0,1,1.749902517920194,1.2666799718115906,1.0632082136631356,0.9445401053315556,0.4682416905965343
5,3,2,0,4,Returning_Visitor,0,True,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.12962323137745738,0.1375542720346348,-0.8029476047328334,-0.2652215324758364,1.9630223426593727,-0.33762994411680447,0,1,-1.6519485423531999,-1.362712533594064,1.0070049331090443,0.9445401053315556,-1.061185333623435
5,3,2,3,2,Returning_Visitor,0,False,0.5502810571518354,0.3485208932601253,1.9532140441962131,1.9988115890849223,1.2271615351556955,0.988413638874795,0.7157939820158689,0.2933237839734348,1.7953325181078172,2.972650148551081,0,1,3.730656636503744,3.3357461212198425,0.6333507009381939,1.023344878675329,0.8054470504157308
5,2,2,3,2,Returning_Visitor,0,False,1.7532524627040094,1.4084583559765693,1.9877961601506213,2.076706105387583,1.664245907744086,1.9312889339401662,-0.8029476047328334,-1.2838870936629307,1.0707038489484328,-0.33762994411680447,0,1,5.405294530598717,5.416453395304319,0.8033402980677008,1.0447278986745927,1.1604588750697675
5,1,1,3,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.1693250410160256,-1.2856378778720312,-0.8029476047328334,0.7622498176525309,-0.5328007247722796,-0.33762994411680447,0,1,-2.6916503519917683,-2.78590468350073,1.0070049331090443,0.9445401053315556,1.0994700641619215
5,2,2,0,2,New_Visitor,0,True,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.07496982039224397,0.21766331418450557,-0.8029476047328334,-0.8736486824711897,1.9564109875575368,-0.33762994411680447,0,0,-1.5972951313679864,-1.2826034914441933,1.0070049331090443,0.9445401053315556,-2.9033458136312147
5,0,2,1,0,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,-0.33762994411680447,0,1,-3.498916784533531,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.0968792253123423
5,1,1,7,6,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,2.9697561287902774,0,1,-3.498916784533531,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.0968792253123423
5,2,4,1,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.4663895023972844,-0.02187843747954017,-0.8029476047328334,-0.427365966519722,-0.5328007247722796,2.972487110756131,0,1,-1.9887148133730268,-1.522145243108239,1.0070049331090443,0.9445401053315556,0.04691022711077975
5,2,2,1,4,Returning_Visitor,1,False,-0.998473833513949,-1.0054680759288452,1.9532140441962131,2.0328503934613127,0.07176965297372534,0.6792751910897162,1.5204090949837747,1.4265381649098712,-0.5328007247722796,2.972663648517406,0,1,1.0265098636559895,1.7066575086221838,1.0070049331090443,1.0407719520048155,9.464657594741288
5,2,2,2,2,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.8089470459007082,0.2280773085279863,-0.8029476047328334,-0.8300677923264581,-0.5328007247722796,-0.33762994411680447,0,1,-0.7133782650750342,-1.2721894971007124,1.0070049331090443,0.9445401053315556,0.28194343459655946
5,2,4,1,3,New_Visitor,0,True,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.1579804777007166,0.3234918316351996,-0.8029476047328334,-1.0402574467175594,1.9765900013856272,-0.33762994411680447,0,0,-1.3643448332750259,-1.1767749739934992,1.0070049331090443,0.9445401053315556,2.047669663640549
5,3,2,6,6,Returning_Visitor,0,False,1.0280238694334463,0.9332602262328371,1.9799932507003042,2.0621604578397013,0.5260167985438952,-0.13139910097762295,2.011598649195429,1.3426362887541432,-0.5328007247722796,-0.33762994411680447,0,1,3.534033918677646,2.8640215830949156,0.9078196080672385,1.0414987309226107,-0.24980019904565448
5,0,2,3,2,New_Visitor,1,False,0.8341765296989795,1.0516261368140276,-0.5238514774617935,-0.4947987296998535,-0.8702927252689222,-0.6205549647600922,0.9407704216633161,-0.30913120681708295,-0.5328007247722796,2.972663648517406,0,0,-0.5599676730317362,-0.06372755764591809,1.2606757675063298,0.9445401053315556,0.7130416545402462
5,2,2,6,4,Returning_Visitor,0,False,1.1711789818385392,0.934626019204327,1.8077208674938134,-0.4947987296998535,1.009175994473015,0.7649143031718918,-0.8029476047328334,-1.1476418818050504,1.9386304625509965,-0.33762994411680447,0,1,3.9880758438053676,1.2047415926763652,0.7980215096902893,-0.2737141217968193,0.757959273071418
5,2,2,1,13,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.8702927252689222,-0.9743864215448833,-0.8029476047328334,0.20052683841077082,-0.5328007247722796,2.972487110756131,0,1,-2.3926180362446647,-2.474653227173582,1.0070049331090443,0.9445401053315556,1.1196076828561285
5,2,2,1,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.1693250410160256,-1.1033146372399216,-0.8029476047328334,-0.1694811329175329,-0.5328007247722796,-0.33762994411680447,0,1,-2.6916503519917683,-2.60358144286862,1.0070049331090443,0.9445401053315556,0.9435482851553854
5,3,2,6,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.1693250410160256,-1.2255343734946282,1.7726805270295567,1.298150279633681,-0.5328007247722796,-0.33762994411680447,0,1,-2.6916503519917683,-2.725801179123327,1.0070049331090443,0.9445401053315556,1.0480698954584624
5,3,2,2,2,Returning_Visitor,0,False,0.8341765296989795,1.0488004140772487,-0.5238514774617935,-0.4947987296998535,-0.07496982039224397,0.2507223058642784,-0.8029476047328334,-0.7276648904101984,1.8991717043901986,-0.33762994411680447,0,1,0.235355231844942,0.8047239902416736,1.2572883277544602,0.9445401053315556,-3.344309810967841
5,0,2,3,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,-0.33762994411680447,0,1,-3.498916784533531,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.0968792253123423
5,2,2,1,6,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.4663895023972844,-0.9220096334659496,0.8270194000542044,0.33017213411516677,-0.5328007247722796,-0.33762994411680447,0,1,-1.9887148133730268,-2.4222764390946483,1.0070049331090443,0.9445401053315556,1.9769090614748752
5,2,0,1,3,New_Visitor,0,False,1.0280238694334463,0.6309215639435294,-0.5238514774617935,-0.4947987296998535,0.4085070499562737,0.11958731139651223,-0.8029476047328334,-1.493604152325077,-0.5328007247722796,-0.33762994411680447,0,0,0.9126794419279265,0.2557101456401881,0.6137226796992917,0.9445401053315556,0.2927423441267728
